Column1,link,rx_fcserrors,admin_status,rx_packets,tx_packets,poe_status,poe_power,auto_negotiation_status,time
1069,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:17
1070,FALSE,0,TRUE,0,0,TRUE,10.2,complete,2019-12-05T19:18
1071,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:19
1072,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T19:20
1073,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:21
1074,FALSE,0,TRUE,0,0,TRUE,9.8,complete,2019-12-05T19:22
1075,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:23
1076,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T19:24
1077,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T19:25
1078,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:29
1079,FALSE,0,TRUE,0,0,TRUE,11.2,complete,2019-12-05T19:30
1080,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:31
1081,FALSE,0,TRUE,0,0,TRUE,10.2,complete,2019-12-05T19:32
1082,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:33
1083,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:34
1084,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T19:35
1085,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:36
1086,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:37
1087,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:38
1088,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:39
1089,FALSE,0,TRUE,0,0,TRUE,11.4,complete,2019-12-05T19:40
1090,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T19:41
1091,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T19:42
1092,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:43
1093,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:44
1094,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T19:45
1095,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:46
1096,FALSE,0,TRUE,0,0,TRUE,10.8,complete,2019-12-05T19:47
1097,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:48
1098,FALSE,0,TRUE,0,0,TRUE,10.2,complete,2019-12-05T19:49
1099,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:50
1100,FALSE,0,TRUE,0,0,TRUE,11,complete,2019-12-05T19:52
1101,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T19:53
1102,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T19:54
1103,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T19:55
1104,FALSE,0,TRUE,0,0,TRUE,11,complete,2019-12-05T19:56
1105,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T19:57
1106,FALSE,0,TRUE,0,0,TRUE,10.2,complete,2019-12-05T19:58
1107,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T19:59
1108,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T20:00
1109,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T20:01
1110,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:02
1111,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T20:03
1112,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:04
1113,FALSE,0,TRUE,0,0,TRUE,9.8,complete,2019-12-05T20:05
1114,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T20:06
1115,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:07
1116,FALSE,0,TRUE,0,0,TRUE,10.8,complete,2019-12-05T20:08
1117,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:09
1118,FALSE,0,TRUE,0,0,TRUE,11.2,complete,2019-12-05T20:10
1119,FALSE,0,TRUE,0,0,TRUE,9.2,complete,2019-12-05T20:11
1120,FALSE,0,TRUE,0,0,TRUE,9.2,complete,2019-12-05T20:12
1121,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T20:13
1122,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T20:14
1123,FALSE,0,TRUE,0,0,TRUE,10.8,complete,2019-12-05T20:15
1124,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:16
1125,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:17
1126,FALSE,0,TRUE,0,0,TRUE,9.2,complete,2019-12-05T20:18
1127,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:19
1128,FALSE,0,TRUE,0,0,TRUE,10.8,complete,2019-12-05T20:20
1129,FALSE,0,TRUE,0,0,TRUE,9.8,complete,2019-12-05T20:21
1130,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:22
1131,FALSE,0,TRUE,0,0,TRUE,10.2,complete,2019-12-05T20:23
1132,FALSE,0,TRUE,0,0,TRUE,9.2,complete,2019-12-05T20:24
1133,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T20:25
1134,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:29
1135,FALSE,0,TRUE,0,0,TRUE,10.2,complete,2019-12-05T20:30
1136,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:31
1137,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T20:32
1138,FALSE,0,TRUE,0,0,TRUE,10.4,complete,2019-12-05T20:33
1139,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:34
1140,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T20:35
1141,FALSE,0,TRUE,0,0,TRUE,9.8,complete,2019-12-05T20:36
1142,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:37
1143,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T20:38
1144,FALSE,0,TRUE,0,0,TRUE,9.2,complete,2019-12-05T20:39
1145,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:40
1146,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:41
1147,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:42
1148,FALSE,0,TRUE,0,0,TRUE,11.2,complete,2019-12-05T20:43
1149,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:44
1150,FALSE,0,TRUE,0,0,TRUE,11,complete,2019-12-05T20:45
1151,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:46
1152,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:47
1153,FALSE,0,TRUE,0,0,TRUE,11,complete,2019-12-05T20:48
1154,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:49
1155,FALSE,0,TRUE,0,0,TRUE,10.8,complete,2019-12-05T20:50
1156,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:51
1157,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:52
1158,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T20:53
1159,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T20:54
1160,FALSE,0,TRUE,0,0,TRUE,10.8,complete,2019-12-05T20:55
1161,FALSE,0,TRUE,0,0,TRUE,9.8,complete,2019-12-05T20:56
1162,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T20:57
1163,FALSE,0,TRUE,0,0,TRUE,9.2,complete,2019-12-05T20:58
1164,FALSE,0,TRUE,0,0,TRUE,9.8,complete,2019-12-05T20:59
1165,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T21:00
1166,FALSE,0,TRUE,0,0,TRUE,9.8,complete,2019-12-05T21:01
1167,FALSE,0,TRUE,0,0,TRUE,11.6,complete,2019-12-05T21:02
1168,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T21:03
1169,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T21:04
1170,FALSE,0,TRUE,0,0,TRUE,10.6,complete,2019-12-05T21:05
1171,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T21:06
1172,FALSE,0,TRUE,0,0,TRUE,11.4,complete,2019-12-05T21:07
1173,FALSE,0,TRUE,0,0,TRUE,9.6,complete,2019-12-05T21:08
1174,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T21:09
1175,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T21:10
1176,TRUE,202,TRUE,0,2,TRUE,9.2,incomplete,2019-12-05T21:11
1177,FALSE,0,TRUE,0,7,TRUE,9.6,complete,2019-12-05T21:12
1178,TRUE,0,TRUE,0,21,TRUE,9.6,complete,2019-12-05T21:13
1179,FALSE,0,TRUE,0,16,TRUE,9.6,complete,2019-12-05T21:14
1180,FALSE,0,TRUE,0,16,TRUE,10.8,incomplete,2019-12-05T21:15
1181,TRUE,0,TRUE,0,16,TRUE,10.8,incomplete,2019-12-05T21:16
1182,FALSE,0,TRUE,0,6,TRUE,10.6,complete,2019-12-05T21:17
1183,FALSE,1,TRUE,0,26,TRUE,10.6,complete,2019-12-05T21:18
1184,FALSE,0,TRUE,0,18,TRUE,10.4,complete,2019-12-05T21:19
1185,FALSE,0,TRUE,0,7,TRUE,9.4,incomplete,2019-12-05T21:20
1186,FALSE,0,TRUE,0,18,TRUE,10.6,complete,2019-12-05T21:21
1187,FALSE,0,TRUE,0,16,TRUE,9.6,incomplete,2019-12-05T21:22
1188,TRUE,0,TRUE,0,15,TRUE,10.6,incomplete,2019-12-05T21:23
1189,FALSE,0,TRUE,0,10,TRUE,10.4,incomplete,2019-12-05T21:24
1190,FALSE,0,TRUE,0,26,TRUE,10,complete,2019-12-05T21:25
1191,FALSE,0,TRUE,0,17,TRUE,9.8,incomplete,2019-12-05T21:26
1192,FALSE,0,TRUE,0,60,TRUE,9.4,incomplete,2019-12-05T21:30
1193,FALSE,0,TRUE,0,23,TRUE,10.8,incomplete,2019-12-05T21:31
1194,FALSE,1,TRUE,0,7,TRUE,9.4,complete,2019-12-05T21:32
1195,FALSE,0,TRUE,0,13,TRUE,9.4,incomplete,2019-12-05T21:33
1196,FALSE,0,TRUE,0,2,TRUE,11,complete,2019-12-05T21:34
1197,FALSE,0,TRUE,0,22,TRUE,9.8,complete,2019-12-05T21:35
1198,FALSE,1,TRUE,0,18,TRUE,10.8,complete,2019-12-05T21:36
1199,FALSE,250,TRUE,0,25,TRUE,9.6,complete,2019-12-05T21:37
1200,FALSE,0,TRUE,0,9,TRUE,10.2,incomplete,2019-12-05T21:38
1201,FALSE,1,TRUE,0,19,TRUE,9.6,complete,2019-12-05T21:39
1202,FALSE,255,TRUE,0,11,TRUE,9.8,incomplete,2019-12-05T21:40
1203,FALSE,242,TRUE,0,16,TRUE,9.4,complete,2019-12-05T21:41
1204,TRUE,18,TRUE,0,16,TRUE,10.6,complete,2019-12-05T21:42
1205,FALSE,327,TRUE,0,11,TRUE,9.4,incomplete,2019-12-05T21:43
1206,FALSE,0,TRUE,0,18,TRUE,9.6,complete,2019-12-05T21:44
1207,FALSE,294,TRUE,0,17,TRUE,10,incomplete,2019-12-05T21:45
1208,FALSE,245,TRUE,0,14,TRUE,9.4,incomplete,2019-12-05T21:46
1209,FALSE,0,TRUE,0,18,TRUE,9.4,complete,2019-12-05T21:47
1210,TRUE,0,TRUE,0,17,TRUE,10.6,complete,2019-12-05T21:48
1211,TRUE,0,TRUE,0,15,TRUE,10.8,incomplete,2019-12-05T21:49
1212,FALSE,0,TRUE,0,13,TRUE,9.8,complete,2019-12-05T21:50
1213,FALSE,1,TRUE,0,16,TRUE,10.8,incomplete,2019-12-05T21:51
1214,TRUE,281,TRUE,0,28,TRUE,10.6,complete,2019-12-05T21:52
1215,FALSE,266,TRUE,0,9,TRUE,9.6,complete,2019-12-05T21:53
1216,TRUE,246,TRUE,0,27,TRUE,10.6,incomplete,2019-12-05T21:54
1217,FALSE,0,TRUE,0,9,TRUE,10.6,incomplete,2019-12-05T21:55
1218,FALSE,242,TRUE,0,25,TRUE,9.4,complete,2019-12-05T21:56
1219,FALSE,0,TRUE,0,20,TRUE,9.6,incomplete,2019-12-05T21:57
1220,FALSE,0,TRUE,0,6,TRUE,10.6,complete,2019-12-05T21:58
1221,FALSE,0,TRUE,0,12,TRUE,11,complete,2019-12-05T21:59
1222,FALSE,0,TRUE,0,13,TRUE,9.8,complete,2019-12-05T22:00
1223,FALSE,0,TRUE,0,15,TRUE,9.4,incomplete,2019-12-05T22:01
1224,FALSE,0,TRUE,0,13,TRUE,10.2,complete,2019-12-05T22:02
1225,FALSE,0,TRUE,0,12,TRUE,10,complete,2019-12-05T22:03
1226,FALSE,236,TRUE,0,18,TRUE,10.4,complete,2019-12-05T22:04
1227,FALSE,0,TRUE,0,20,TRUE,9.6,complete,2019-12-05T22:05
1228,TRUE,461,TRUE,0,19,TRUE,9.4,complete,2019-12-05T22:06
1229,TRUE,2738,TRUE,0,506,TRUE,9.4,incomplete,2019-12-05T22:07
1230,TRUE,0,TRUE,0,13,TRUE,9.8,complete,2019-12-05T22:08
1231,TRUE,1,TRUE,0,22,TRUE,9.4,complete,2019-12-05T22:09
1232,TRUE,0,TRUE,0,25,TRUE,10.6,complete,2019-12-05T22:10
1233,FALSE,2238,TRUE,0,407,TRUE,9.4,complete,2019-12-05T22:11
1234,FALSE,0,TRUE,0,8,TRUE,10.6,complete,2019-12-05T22:12
1235,FALSE,0,TRUE,0,9,TRUE,9.4,incomplete,2019-12-05T22:13
1236,FALSE,0,TRUE,0,21,TRUE,9.4,complete,2019-12-05T22:14
1237,FALSE,0,TRUE,0,17,TRUE,9.6,complete,2019-12-05T22:15
1238,FALSE,1287,TRUE,0,22,TRUE,9.4,complete,2019-12-05T22:16
1239,TRUE,0,TRUE,0,24,TRUE,10.6,complete,2019-12-05T22:17
1240,FALSE,3215,TRUE,0,515,TRUE,9.6,incomplete,2019-12-05T22:18
1241,TRUE,2309,TRUE,0,172,TRUE,9.4,complete,2019-12-05T22:19
1242,FALSE,3452,TRUE,0,2854,TRUE,10.6,complete,2019-12-05T22:20
1243,TRUE,504,TRUE,0,29,TRUE,10.8,complete,2019-12-05T22:21
1244,TRUE,3370,TRUE,0,1565,TRUE,9.8,complete,2019-12-05T22:22
1245,TRUE,439,TRUE,0,21,TRUE,11.4,complete,2019-12-05T22:23
1246,FALSE,3069,TRUE,0,790,TRUE,10.4,complete,2019-12-05T22:24
1247,FALSE,739,TRUE,0,16,TRUE,10.6,incomplete,2019-12-05T22:25
1248,TRUE,838,TRUE,0,16,TRUE,9.2,complete,2019-12-05T22:26
1249,TRUE,4628,TRUE,0,1643,TRUE,10.8,complete,2019-12-05T22:27
1250,FALSE,8208,TRUE,0,4539,TRUE,9.4,complete,2019-12-05T22:31
1251,TRUE,1084,TRUE,0,22,TRUE,9.6,complete,2019-12-05T22:32
1252,TRUE,1625,TRUE,0,18,TRUE,9.6,complete,2019-12-05T22:33
1253,TRUE,2394,TRUE,0,25,TRUE,9.6,complete,2019-12-05T22:34
1254,FALSE,0,TRUE,0,18,TRUE,11,complete,2019-12-05T22:35
1255,TRUE,1022,TRUE,0,17,TRUE,10.8,complete,2019-12-05T22:36
1256,FALSE,2738,TRUE,0,1097,TRUE,9.6,complete,2019-12-05T22:37
1257,FALSE,1698,TRUE,0,311,TRUE,9.8,incomplete,2019-12-05T22:38
1258,FALSE,2643,TRUE,0,1129,TRUE,9.6,incomplete,2019-12-05T22:39
1259,TRUE,4598,TRUE,0,1704,TRUE,9.4,complete,2019-12-05T22:40
1260,TRUE,2807,TRUE,0,29,TRUE,9.8,complete,2019-12-05T22:41
1261,FALSE,4111,TRUE,0,2507,TRUE,9.6,complete,2019-12-05T22:42
1262,TRUE,3175,TRUE,0,707,TRUE,9.4,complete,2019-12-05T22:43
1263,TRUE,4469,TRUE,0,1423,TRUE,9.4,complete,2019-12-05T22:44
1264,TRUE,2302,TRUE,0,40,TRUE,10.8,complete,2019-12-05T22:45
1265,TRUE,1067,TRUE,0,198,TRUE,9.8,complete,2019-12-05T22:46
1266,FALSE,3317,TRUE,0,1031,TRUE,10.4,incomplete,2019-12-05T22:47
1267,TRUE,1613,TRUE,0,28,TRUE,9.8,complete,2019-12-05T22:48
1268,TRUE,5486,TRUE,0,2109,TRUE,9.4,complete,2019-12-05T22:49
1269,TRUE,2460,TRUE,0,410,TRUE,9.6,complete,2019-12-05T22:50
1270,TRUE,2761,TRUE,0,1390,TRUE,9.6,complete,2019-12-05T22:51
1271,FALSE,4780,TRUE,0,510,TRUE,9.6,complete,2019-12-05T22:52
1272,TRUE,5068,TRUE,0,1446,TRUE,9.4,complete,2019-12-05T22:53
1273,FALSE,4617,TRUE,0,1762,TRUE,10.6,complete,2019-12-05T22:54
1274,TRUE,4816,TRUE,0,355,TRUE,10.8,complete,2019-12-05T22:55
1275,FALSE,5186,TRUE,0,1823,TRUE,9.4,complete,2019-12-05T22:56
1276,TRUE,4457,TRUE,0,344,TRUE,10,complete,2019-12-05T22:57
1277,TRUE,5130,TRUE,0,532,TRUE,9.4,complete,2019-12-05T22:58
1278,TRUE,3782,TRUE,0,184,TRUE,9.8,complete,2019-12-05T22:59
1279,FALSE,3677,TRUE,0,313,TRUE,10.2,complete,2019-12-05T23:00
1280,FALSE,4131,TRUE,0,296,TRUE,9.4,complete,2019-12-05T23:01
1281,TRUE,4888,TRUE,0,699,TRUE,9.2,complete,2019-12-05T23:02
1282,TRUE,5766,TRUE,0,4211,TRUE,9.6,complete,2019-12-05T23:03
1283,TRUE,4753,TRUE,0,541,TRUE,9.4,complete,2019-12-05T23:04
1284,TRUE,4774,TRUE,0,1033,TRUE,10.8,complete,2019-12-05T23:05
1285,TRUE,4752,TRUE,0,1585,TRUE,10.4,complete,2019-12-05T23:06
1286,TRUE,5048,TRUE,0,1384,TRUE,9.4,incomplete,2019-12-05T23:07
1287,TRUE,4743,TRUE,0,461,TRUE,10.4,complete,2019-12-05T23:08
1288,FALSE,4342,TRUE,0,243,TRUE,9.8,incomplete,2019-12-05T23:09
1289,TRUE,4342,TRUE,0,610,TRUE,10.6,complete,2019-12-05T23:10
1290,TRUE,4527,TRUE,0,1285,TRUE,9.4,complete,2019-12-05T23:11
1291,TRUE,4882,TRUE,0,560,TRUE,9.6,complete,2019-12-05T23:12
1292,TRUE,4006,TRUE,0,71,TRUE,10.4,complete,2019-12-05T23:13
1293,TRUE,4581,TRUE,0,419,TRUE,9.6,complete,2019-12-05T23:14
1294,FALSE,4937,TRUE,0,99,TRUE,10.2,complete,2019-12-05T23:15
1295,FALSE,5292,TRUE,0,1602,TRUE,9.6,incomplete,2019-12-05T23:16
1296,TRUE,3512,TRUE,0,67,TRUE,11,complete,2019-12-05T23:17
1297,TRUE,4439,TRUE,0,34,TRUE,10.4,complete,2019-12-05T23:18
1298,TRUE,2570,TRUE,0,20,TRUE,9.6,complete,2019-12-05T23:19
1299,FALSE,3102,TRUE,0,26,TRUE,9.8,complete,2019-12-05T23:20
1300,FALSE,3543,TRUE,0,235,TRUE,10.2,complete,2019-12-05T23:21
1301,FALSE,2294,TRUE,0,19,TRUE,10,complete,2019-12-05T23:22
1302,TRUE,874,TRUE,0,20,TRUE,9.4,complete,2019-12-05T23:23
1303,FALSE,1161,TRUE,0,9,TRUE,10.6,complete,2019-12-05T23:24
1304,FALSE,79,TRUE,0,27,TRUE,9.4,complete,2019-12-05T23:25
1305,FALSE,0,TRUE,0,4,TRUE,9.2,incomplete,2019-12-05T23:26
1306,FALSE,0,TRUE,0,8,TRUE,9.6,complete,2019-12-05T23:27
1307,FALSE,0,TRUE,0,40,TRUE,9.4,incomplete,2019-12-05T23:30
1308,FALSE,0,TRUE,0,0,TRUE,9.6,incomplete,2019-12-05T23:31
1309,FALSE,0,TRUE,0,0,TRUE,9.8,incomplete,2019-12-05T23:32
1310,FALSE,0,TRUE,0,0,TRUE,9.6,incomplete,2019-12-05T23:33
1311,FALSE,0,TRUE,0,0,TRUE,10.2,incomplete,2019-12-05T23:34
1312,FALSE,0,TRUE,0,0,TRUE,10.4,incomplete,2019-12-05T23:35
1313,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:36
1314,FALSE,0,TRUE,0,0,TRUE,9.2,incomplete,2019-12-05T23:37
1315,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:38
1316,FALSE,0,TRUE,0,0,TRUE,10.8,incomplete,2019-12-05T23:39
1317,FALSE,0,TRUE,0,0,TRUE,9.6,incomplete,2019-12-05T23:40
1318,FALSE,0,TRUE,0,0,TRUE,11.2,incomplete,2019-12-05T23:41
1319,FALSE,0,TRUE,0,0,TRUE,9.6,incomplete,2019-12-05T23:42
1320,FALSE,0,TRUE,0,0,TRUE,10.2,incomplete,2019-12-05T23:43
1321,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:44
1322,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:45
1323,FALSE,0,TRUE,0,0,TRUE,10.8,incomplete,2019-12-05T23:46
1324,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:47
1325,FALSE,0,TRUE,0,0,TRUE,9.8,incomplete,2019-12-05T23:48
1326,FALSE,0,TRUE,0,0,TRUE,9.6,incomplete,2019-12-05T23:49
1327,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:50
1328,FALSE,0,TRUE,0,0,TRUE,10.2,incomplete,2019-12-05T23:51
1329,FALSE,0,TRUE,0,0,TRUE,10.2,incomplete,2019-12-05T23:52
1330,FALSE,0,TRUE,0,0,TRUE,9.8,incomplete,2019-12-05T23:53
1331,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:54
1332,FALSE,0,TRUE,0,0,TRUE,4.8,incomplete,2019-12-05T23:55
1333,TRUE,584,TRUE,0,13,TRUE,9.8,complete,2019-12-05T23:56
1334,FALSE,428,TRUE,0,10,TRUE,9.8,complete,2019-12-05T23:57
1335,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T23:58
1336,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T23:59